Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,user id,Interaction type,Date,Time,Product Name,Is Amazon Seller
2702.0,49.0,Female,Sweater,Clothing,30.0,Idaho,L,Silver,Summer,2.8,No,Store Pickup,0,No,18.0,Bank Transfer,Fortnightly,2702.0,like,2023-06-03,10:00:00,Ghostbusters The Board Game,Y
2703.0,70.0,Female,Shoes,Footwear,37.0,Texas,L,Gray,Fall,4.0,No,Next Day Air,0,No,39.0,Debit Card,Fortnightly,2703.0,purchase,2023-06-04,10:00:00,amscan Thanskgiving White Pilgrim Girl Set | Party Costume,Y
2704.0,56.0,Female,Scarf,Accessories,42.0,Tennessee,XL,Olive,Winter,4.4,No,Free Shipping,0,No,34.0,PayPal,Weekly,2704.0,view,2023-06-05,10:00:00,FREEing Reborn!: Kyoya Hibari Nendoroid Action Figure,Y
2705.0,52.0,Female,Dress,Clothing,54.0,Tennessee,L,Beige,Spring,3.4,No,Next Day Air,0,No,35.0,Debit Card,Weekly,2705.0,like,2023-06-06,10:00:00,Pokeno 2,Y
2706.0,65.0,Female,Jacket,Outerwear,81.0,Washington,S,Turquoise,Spring,5.0,No,Store Pickup,0,No,1.0,Credit Card,Bi-Weekly,2706.0,purchase,2023-06-07,10:00:00,"Redcat Racing RER11413 Aluminum Transfer Case Drive Shaft, Silver",Y
2707.0,24.0,Female,Shoes,Footwear,40.0,Alabama,S,Blue,Spring,3.1,No,Express,0,No,48.0,Debit Card,Quarterly,2707.0,purchase,2023-06-08,10:00:00,"Moonlite - Special Edition Eric Carle Gift Pack, Storybook Projector for Smartphones with 5 Story Reels, for Ages 1 & Up",Y
2708.0,32.0,Female,Backpack,Accessories,88.0,Nebraska,M,Pink,Fall,4.2,No,Standard,0,No,19.0,Cash,Weekly,2708.0,view,2023-06-09,10:00:00,"DCI Pop Quiz Clock, Black and White, Metal, 11-1/2"" Diameter, Mathematics Teacher Gift, Wall Clock for Classroom, Home, Office",Y
2709.0,57.0,Female,Dress,Clothing,94.0,Alabama,M,Teal,Summer,3.3,No,Store Pickup,0,No,44.0,Debit Card,Weekly,2709.0,like,2023-06-10,10:00:00,Funko POP TV: Scrubs - Elliot,Y
2710.0,35.0,Female,Shirt,Clothing,54.0,Illinois,S,Cyan,Winter,2.9,No,Standard,0,No,9.0,Credit Card,Bi-Weekly,2710.0,view,2023-06-11,10:00:00,Kan Jam Illuminate Ultra-Bright LED Light-Up Glow Volleyball (Official Size and Weight),Y
2711.0,69.0,Female,Jacket,Outerwear,51.0,Wisconsin,L,Purple,Summer,4.7,No,Standard,0,No,3.0,Bank Transfer,Fortnightly,2711.0,like,2023-06-12,10:00:00,"VTech Touch and Swipe Baby Phone, Blue",Y
2712.0,30.0,Female,Sunglasses,Accessories,22.0,Nebraska,L,Red,Spring,4.0,No,Standard,0,No,50.0,Venmo,Monthly,2712.0,like,2023-06-13,10:00:00,Spiderman Far from Home Laser-Tag for Kids Infared Lazer-Tag Blasters Lights Up & Vibrates When Hit (Frustration Free Packaging),Y
2713.0,37.0,Female,Jacket,Outerwear,95.0,North Dakota,L,Brown,Fall,4.6,No,Standard,0,No,7.0,Debit Card,Quarterly,2713.0,purchase,2023-06-14,10:00:00,Tic Tac Two – Strategy-Based Board Game for Families,Y
2714.0,19.0,Female,Coat,Outerwear,57.0,Mississippi,M,Magenta,Fall,3.8,No,2-Day Shipping,0,No,20.0,Debit Card,Annually,2714.0,view,2023-06-15,10:00:00,"Darice 9110-40 Wood Script Word, Faith",Y
2715.0,53.0,Female,Sweater,Clothing,45.0,Iowa,S,Olive,Winter,3.6,No,Store Pickup,0,No,16.0,Credit Card,Bi-Weekly,2715.0,like,2023-06-16,10:00:00,"The Northwest Company Disney Phineas & Ferb Action Agent Character Fleece Throw Blanket, 40 x 50-inches",Y
2716.0,25.0,Female,Sneakers,Footwear,92.0,Mississippi,XL,Pink,Winter,4.1,No,Express,0,No,29.0,PayPal,Fortnightly,2716.0,purchase,2023-06-17,10:00:00,Rubie's - Shimmer & Shine: Shine Deluxe Toddler Costume,Y
2717.0,47.0,Female,Shoes,Footwear,40.0,Colorado,L,Black,Spring,2.7,No,Store Pickup,0,No,21.0,Debit Card,Weekly,2717.0,purchase,2023-06-18,10:00:00,CMON Zombicide: Zombie Dogs Board Game (5 Set),Y
2718.0,18.0,Female,Sunglasses,Accessories,62.0,Nebraska,XL,Beige,Winter,4.3,No,Free Shipping,0,No,19.0,Credit Card,Every 3 Months,2718.0,view,2023-06-19,10:00:00,amscan Invitations | Yo Gabba Gabba Collection | Party Accessory,Y
2719.0,22.0,Female,Shorts,Clothing,90.0,Virginia,M,Peach,Winter,4.9,No,Next Day Air,0,No,10.0,Venmo,Bi-Weekly,2719.0,like,2023-06-20,10:00:00,Kodak 1500 Piece - Quaint Cottage by The Sea,Y
2720.0,69.0,Female,Hoodie,Clothing,82.0,Louisiana,S,Peach,Fall,4.2,No,Free Shipping,0,No,4.0,Bank Transfer,Monthly,2720.0,view,2023-06-21,10:00:00,Disney Pixar Cars Deluxe Frank,Y
2721.0,55.0,Female,Scarf,Accessories,52.0,Maryland,M,Peach,Spring,2.8,No,Store Pickup,0,No,45.0,Bank Transfer,Quarterly,2721.0,like,2023-06-22,10:00:00,Plush Black & White Jester Hats Party Accessory (1 count) (1/Pkg),Y
2722.0,19.0,Female,Sandals,Footwear,70.0,Minnesota,S,Teal,Spring,4.9,No,Free Shipping,0,No,17.0,PayPal,Fortnightly,2722.0,like,2023-06-23,10:00:00,"Swing Set Stuff Inc. Commercial Polymer Belt Seat with SSS Logo Sticker Playground Accessory, Blue",Y
2723.0,23.0,Female,Hat,Accessories,83.0,Maine,M,Green,Spring,2.8,No,2-Day Shipping,0,No,22.0,PayPal,Fortnightly,2723.0,purchase,2023-06-24,10:00:00,DREAMWORKS TROLLS Hair Raising Tiny Smidge,Y
2724.0,54.0,Female,Shoes,Footwear,49.0,Texas,XL,Brown,Summer,2.9,No,Store Pickup,0,No,3.0,PayPal,Every 3 Months,2724.0,view,2023-06-25,10:00:00,Kangaroo Trading Co. Classic Grab-n-go Foam Chair,Y
2725.0,52.0,Female,Sneakers,Footwear,91.0,Missouri,M,Brown,Spring,2.5,No,Next Day Air,0,No,11.0,Debit Card,Fortnightly,2725.0,like,2023-06-26,10:00:00,"Westcott 7-Inch KleenEarth Soft Handle Straight Scissors, Black/Gray",Y
2726.0,64.0,Female,Backpack,Accessories,99.0,Mississippi,S,Violet,Summer,2.7,No,Free Shipping,0,No,4.0,Debit Card,Annually,2726.0,purchase,2023-06-27,10:00:00,"Crayola Epic Book of Awesome, All-in-One Coloring Book Set, 288 Animal Coloring Pages, Gift for Kids, Age 3, 4, 5, 6, Multi",Y
2727.0,33.0,Female,Belt,Accessories,92.0,Michigan,L,Blue,Winter,3.3,No,Free Shipping,0,No,11.0,PayPal,Bi-Weekly,2727.0,purchase,2023-06-28,10:00:00,"Young Heroes Child's Fire Fighter Costume, Small",Y
2728.0,40.0,Female,Shirt,Clothing,87.0,Colorado,L,Charcoal,Winter,3.7,No,2-Day Shipping,0,No,47.0,Credit Card,Fortnightly,2728.0,view,2023-06-29,10:00:00,Line 6 Sonic Port VX Audio I/O and Stereo Microphone,Y
2729.0,26.0,Female,Skirt,Clothing,28.0,Florida,M,Pink,Winter,4.0,No,Express,0,No,17.0,Debit Card,Weekly,2729.0,like,2023-06-30,10:00:00,Ravensburger Disney Incredibles 2 - 200 Piece Panorama Puzzle,Y
2730.0,31.0,Female,Gloves,Accessories,71.0,Montana,S,Violet,Summer,4.1,No,Free Shipping,0,No,32.0,Credit Card,Monthly,2730.0,view,2023-07-01,10:00:00,"Rose Levy Beranbaum Signature Series RPK001 Rose's All American Pie Kit Includes Rolling Pin, Mat and Fast Tracks Dough Thickness Rails, 18"" x 24.5"", Red",Y
2731.0,23.0,Female,Gloves,Accessories,32.0,Wisconsin,M,Teal,Winter,4.1,No,Store Pickup,0,No,37.0,Bank Transfer,Annually,2731.0,like,2023-07-02,10:00:00,Estes 7263 Flying Model Rocket Kit Hex-3,Y
2732.0,52.0,Female,Handbag,Accessories,33.0,Wisconsin,M,Red,Summer,2.5,No,2-Day Shipping,0,No,44.0,Bank Transfer,Quarterly,2732.0,like,2023-07-03,10:00:00,Funko Pop! - Funkoverse Strategy Game: DC #100 - Base Set,Y
2733.0,21.0,Female,Socks,Clothing,75.0,Delaware,L,Orange,Winter,4.2,No,Store Pickup,0,No,27.0,Debit Card,Every 3 Months,2733.0,purchase,2023-07-04,10:00:00,White Mountain Puzzles Great Paintings - 1000 Piece Jigsaw Puzzle,Y
2734.0,31.0,Female,Backpack,Accessories,83.0,North Carolina,M,Magenta,Summer,4.7,No,Express,0,No,46.0,PayPal,Annually,2734.0,view,2023-07-05,10:00:00,Barbie Star Trek 50th Anniversary Kirk Doll,Y
2735.0,63.0,Female,Jeans,Clothing,93.0,New York,XL,Yellow,Summer,2.7,No,2-Day Shipping,0,No,13.0,Cash,Bi-Weekly,2735.0,like,2023-07-06,10:00:00,Powell Attic Cherry Bed Steps,Y
2736.0,46.0,Female,Skirt,Clothing,29.0,California,M,Yellow,Spring,3.0,No,Express,0,No,2.0,PayPal,Bi-Weekly,2736.0,purchase,2023-07-07,10:00:00,Learning Resources Pan Balance,Y
2737.0,44.0,Female,Hoodie,Clothing,25.0,Montana,M,Pink,Spring,4.8,No,Store Pickup,0,No,45.0,Credit Card,Annually,2737.0,purchase,2023-07-08,10:00:00,Cra-Z-Art Shimmer and Sparkle Color Craze Fringe Messenger Bag,Y
2738.0,57.0,Female,Jewelry,Accessories,76.0,North Carolina,S,Indigo,Spring,4.4,No,Free Shipping,0,No,35.0,Cash,Every 3 Months,2738.0,view,2023-07-09,10:00:00,Melissa & Doug Track & Rescue Safari Animals Play Set with 3 Plush Stuffed Animals (30 Pcs),Y
2739.0,50.0,Female,Sneakers,Footwear,81.0,Ohio,M,Charcoal,Summer,4.3,No,2-Day Shipping,0,No,39.0,Venmo,Every 3 Months,2739.0,like,2023-07-10,10:00:00,"Pop The Pig Pop N Race, Kids Game",Y
2740.0,33.0,Female,Shirt,Clothing,80.0,Alaska,XL,Blue,Winter,2.5,No,Store Pickup,0,No,39.0,Credit Card,Every 3 Months,2740.0,view,2023-07-11,10:00:00,"Melissa & Doug Occupations Magnetic Dress-Up Wooden Dolls Pretend Play Set (73 Pieces, Great Gift for Girls and Boys - Best for 3, 4, 5, 6, and 7 Year Olds)",Y
2741.0,19.0,Female,Sunglasses,Accessories,70.0,Pennsylvania,M,Lavender,Summer,4.9,No,Free Shipping,0,No,34.0,Bank Transfer,Fortnightly,2741.0,like,2023-07-12,10:00:00,LOZ Kuala Lumpur Tower Building Blocks,Y
2742.0,68.0,Female,Dress,Clothing,81.0,Maine,L,Yellow,Fall,4.9,No,2-Day Shipping,0,No,41.0,Venmo,Monthly,2742.0,like,2023-07-13,10:00:00,"Ferrari Collapsible Two Wheels Scooter with Free Backpack, White",Y
2743.0,27.0,Female,Shoes,Footwear,86.0,Texas,M,Black,Spring,3.9,No,Free Shipping,0,No,47.0,Debit Card,Annually,2743.0,purchase,2023-07-14,10:00:00,Sweet Jojo Designs Black and Blush Pink Shabby Chic Watercolor Floral Girl Twin Kids Children's Bedding Comforter Set-4 Pieces-Rose Flower,N
2744.0,61.0,Female,Belt,Accessories,94.0,New Jersey,S,Beige,Fall,4.1,No,2-Day Shipping,0,No,17.0,Venmo,Quarterly,2744.0,view,2023-07-15,10:00:00,SE ML7527L Illuminated Adjustable-Focus Loupe with 8X Magnification,Y
2745.0,38.0,Female,Shirt,Clothing,66.0,Wyoming,M,Silver,Winter,3.3,No,Store Pickup,0,No,40.0,Credit Card,Monthly,2745.0,like,2023-07-16,10:00:00,"Star Wars Child's Deluxe Yoda Costume, Medium",Y
2746.0,28.0,Female,Boots,Footwear,98.0,Michigan,M,Magenta,Summer,4.1,No,Standard,0,No,44.0,PayPal,Bi-Weekly,2746.0,purchase,2023-07-17,10:00:00,Funko Pop! TV: Community - Ben Chang,Y
2747.0,39.0,Female,Hoodie,Clothing,25.0,Ohio,M,Orange,Fall,3.7,No,Standard,0,No,21.0,PayPal,Every 3 Months,2747.0,like,2023-07-18,10:00:00,Pandemic,Y
2748.0,18.0,Female,Jeans,Clothing,62.0,West Virginia,M,Teal,Winter,3.1,No,Free Shipping,0,No,21.0,Credit Card,Every 3 Months,2748.0,like,2023-07-19,10:00:00,Disguise Inc Girls' Pirate Lass Costume,Y
2749.0,24.0,Female,Jacket,Outerwear,98.0,Virginia,L,Turquoise,Spring,3.0,No,Free Shipping,0,No,16.0,Venmo,Annually,2749.0,purchase,2023-07-20,10:00:00,"Discovery Build & Color Your Own Glowing Volcano by Horizon Group USA, Great Stem Science Kit, Perform Science Fair Experiments with DIY Fizzy & Lava Eruptions",Y
2750.0,64.0,Female,Jacket,Outerwear,53.0,Vermont,M,Cyan,Spring,3.4,No,Standard,0,No,15.0,Bank Transfer,Annually,2750.0,view,2023-07-21,10:00:00,BalanceFrom 2.3-Inch Phthalate Free BPA Free Non-Toxic Crush Proof Play Balls Pit Balls- 6 Bright Colors in Reusable and Durable Storage Mesh Bag with Zipper,Y
2751.0,51.0,Female,Sandals,Footwear,66.0,Alaska,L,Pink,Spring,2.7,No,2-Day Shipping,0,No,26.0,PayPal,Every 3 Months,2751.0,like,2023-07-22,10:00:00,NJ Croce Gumby Bendable Figure,Y
2752.0,27.0,Female,Dress,Clothing,52.0,Minnesota,S,Indigo,Fall,3.1,No,Free Shipping,0,No,50.0,Venmo,Monthly,2752.0,view,2023-07-23,10:00:00,DC Collectibles Aquaman Movie: Mera Resin Statue,Y
2753.0,48.0,Female,Sweater,Clothing,64.0,Colorado,S,Peach,Winter,4.0,No,Free Shipping,0,No,30.0,Venmo,Bi-Weekly,2753.0,like,2023-07-24,10:00:00,Adora 20254002   Doll & Fishytime Bundle,Y
2754.0,69.0,Female,Gloves,Accessories,59.0,Rhode Island,M,Beige,Spring,3.6,No,Next Day Air,0,No,48.0,PayPal,Quarterly,2754.0,like,2023-07-25,10:00:00,"Fisher-Price Nickelodeon Shimmer & Shine, Minu",Y
2755.0,59.0,Female,Sunglasses,Accessories,61.0,New Jersey,L,Gold,Summer,3.6,No,Free Shipping,0,No,21.0,Venmo,Bi-Weekly,2755.0,purchase,2023-07-26,10:00:00,Hot Wings Continental Airlines Md DC-10 Jet with Connectible Runway,Y
2756.0,59.0,Female,Belt,Accessories,97.0,Nevada,M,Indigo,Winter,3.3,No,Store Pickup,0,No,18.0,Credit Card,Annually,2756.0,view,2023-07-27,10:00:00,Mega Construx Pokemon Blastoise,Y
2757.0,42.0,Female,Hat,Accessories,23.0,Minnesota,L,Violet,Winter,4.1,No,Free Shipping,0,No,41.0,PayPal,Monthly,2757.0,like,2023-07-28,10:00:00,"Bachmann Steam Locomotive, Prototypical paint scheme",Y
2758.0,39.0,Female,Hat,Accessories,98.0,Delaware,XL,Brown,Fall,4.3,No,Next Day Air,0,No,11.0,Venmo,Monthly,2758.0,purchase,2023-07-29,10:00:00,Battat – Wooden Passenger Trains – Classic & Compatible Wooden Toy Train Car Accessories for Kids & Collectors Aged 3 Years Old & Up (6Pc),Y
2759.0,32.0,Female,Blouse,Clothing,98.0,Illinois,M,Purple,Summer,3.2,No,Standard,0,No,8.0,Bank Transfer,Bi-Weekly,2759.0,purchase,2023-07-30,10:00:00,"Barbie Dreamtopia Mermaid Doll, Coral Hair",Y
2760.0,68.0,Female,Shoes,Footwear,59.0,Washington,M,Turquoise,Summer,3.9,No,Free Shipping,0,No,42.0,Cash,Every 3 Months,2760.0,view,2023-07-31,10:00:00,Quercetti Kaleido Gears - 55 Piece Building Set with 3 Different Sized Gears,Y
2761.0,41.0,Female,Skirt,Clothing,82.0,Alaska,S,Violet,Fall,5.0,No,Next Day Air,0,No,41.0,Credit Card,Bi-Weekly,2761.0,like,2023-08-01,10:00:00,Fur Babies World DREAMSTARS - Kiki,Y
2762.0,31.0,Female,Sneakers,Footwear,82.0,Michigan,M,Purple,Fall,3.4,No,Next Day Air,0,No,3.0,Credit Card,Every 3 Months,2762.0,view,2023-08-02,10:00:00,Beast Kingdom The Little Mermaid Ds-012 D-Stage Series Statue,Y
2763.0,58.0,Female,T-shirt,Clothing,41.0,Georgia,M,Charcoal,Fall,3.8,No,Store Pickup,0,No,10.0,Debit Card,Every 3 Months,2763.0,like,2023-08-03,10:00:00,Foil Snowflake Danglers (2/Pkg),Y
2764.0,28.0,Female,Handbag,Accessories,52.0,West Virginia,M,Green,Fall,2.9,No,2-Day Shipping,0,No,35.0,Venmo,Quarterly,2764.0,purchase,2023-08-04,10:00:00,"Franklin Sports 8.5"" Rubber Tetherball",Y
2765.0,63.0,Female,Sweater,Clothing,41.0,Arizona,XL,White,Spring,2.6,No,Next Day Air,0,No,2.0,Debit Card,Weekly,2765.0,view,2023-08-05,10:00:00,WowWee Untamed Radioactive Raptor - Gamma (Red) - Interactive Toy,Y
2766.0,64.0,Female,Gloves,Accessories,70.0,Colorado,M,Purple,Summer,4.3,No,2-Day Shipping,0,No,24.0,Credit Card,Quarterly,2766.0,like,2023-08-06,10:00:00,"Melissa & Doug Smarty Pants Kindergarten Card Set (Trivia Games, Educational Card Set for Kids, Developed with Educators, 120 Cards, Great Gift for Girls and Boys - Best for 5, 6, and 7 Year Olds)",Y
2767.0,66.0,Female,Dress,Clothing,91.0,Tennessee,M,Cyan,Winter,2.8,No,Standard,0,No,47.0,Credit Card,Monthly,2767.0,view,2023-08-07,10:00:00,Max Factory Fate/Grand Order: Master/Female Protagonist Figma Action Figure,Y
2768.0,31.0,Female,Dress,Clothing,95.0,Iowa,M,Green,Spring,4.5,No,Free Shipping,0,No,31.0,Cash,Monthly,2768.0,like,2023-08-08,10:00:00,"Party Essentials N81004 8-Ounce Hard Plastic Coffee Cups, 10-Count, White",Y
2769.0,55.0,Female,Blouse,Clothing,25.0,Kansas,M,Beige,Spring,3.8,No,2-Day Shipping,0,No,28.0,PayPal,Bi-Weekly,2769.0,like,2023-08-09,10:00:00,Carson-Dellosa Key Education Textured Touch and Trace: Lowercase Manipulative (846012),Y
2770.0,32.0,Female,Shirt,Clothing,89.0,Oklahoma,L,Lavender,Fall,3.0,No,Standard,0,No,13.0,Cash,Weekly,2770.0,purchase,2023-08-10,10:00:00,"Darice 9199-40 Natural Painted Wood Cutout, Two Palm Tree",Y
2771.0,50.0,Female,Boots,Footwear,44.0,Nebraska,S,Blue,Fall,3.3,No,Express,0,No,22.0,Bank Transfer,Quarterly,2771.0,view,2023-08-11,10:00:00,"Rubies Costume Star Wars Collection Pet Costume, Princess Leia",Y
2772.0,58.0,Female,Jacket,Outerwear,52.0,Maryland,S,Beige,Summer,3.1,No,2-Day Shipping,0,No,12.0,Bank Transfer,Fortnightly,2772.0,like,2023-08-12,10:00:00,Brainwright Disney Deluxe Cube Minnie Mouse Puzzle (850 Piece),Y
2773.0,18.0,Female,Backpack,Accessories,94.0,Pennsylvania,L,Blue,Spring,3.5,No,Store Pickup,0,No,10.0,Bank Transfer,Every 3 Months,2773.0,purchase,2023-08-13,10:00:00,"Green Toys TRNRG-1293 Train, Red/Green",Y
2774.0,39.0,Female,Pants,Clothing,98.0,Arizona,S,Maroon,Spring,4.6,No,Express,0,No,45.0,Bank Transfer,Quarterly,2774.0,purchase,2023-08-14,10:00:00,Indie Boards and Cards Flash Point Fire Rescue Urban Structures,Y
2775.0,56.0,Female,Boots,Footwear,40.0,Oklahoma,L,Yellow,Fall,4.1,No,Standard,0,No,42.0,Credit Card,Quarterly,2775.0,view,2023-08-15,10:00:00,"Tru-Ray Heavyweight Construction Paper, Hot Assorted Colors, 12"" x 18"", 50 Sheets",Y
2776.0,37.0,Female,Socks,Clothing,25.0,Montana,L,Red,Fall,3.6,No,Free Shipping,0,No,16.0,Debit Card,Weekly,2776.0,like,2023-08-16,10:00:00,"Rollerblade Macroblade 80 ABT Women's Adult Fitness Inline Skate, Black and Purple, Performance Inline Skates",Y
2777.0,46.0,Female,Scarf,Accessories,62.0,Wyoming,L,Green,Fall,2.9,No,Free Shipping,0,No,6.0,Bank Transfer,Annually,2777.0,view,2023-08-17,10:00:00,"Cosco Blossom 3 Bin Storage Unit, Pink/White",Y
2778.0,52.0,Female,Blouse,Clothing,24.0,Idaho,M,Magenta,Fall,4.8,No,Standard,0,No,28.0,Credit Card,Every 3 Months,2778.0,like,2023-08-18,10:00:00,Revell Fast & Furious 69 Chevy Yenko Camaro Model Kit,Y
2779.0,70.0,Female,Belt,Accessories,57.0,Pennsylvania,L,Yellow,Spring,3.2,No,Standard,0,No,24.0,Credit Card,Bi-Weekly,2779.0,like,2023-08-19,10:00:00,Denver Nuggets 3D Brxlz - Logo,Y
2780.0,61.0,Female,Sunglasses,Accessories,66.0,Montana,L,Blue,Winter,4.3,No,Express,0,No,14.0,Credit Card,Fortnightly,2780.0,purchase,2023-08-20,10:00:00,"Little Buddy Official Kirby Adventure Animal Kirby 5.5"" Plush Doll",Y
2781.0,33.0,Female,Boots,Footwear,70.0,Ohio,M,Charcoal,Winter,4.1,No,Next Day Air,0,No,29.0,PayPal,Fortnightly,2781.0,view,2023-08-21,10:00:00,"Star Cutouts | Gold | 9"" | Party Decor | 40 Ct.",Y
2782.0,65.0,Female,Sandals,Footwear,39.0,Mississippi,M,Blue,Spring,4.6,No,Standard,0,No,33.0,PayPal,Weekly,2782.0,like,2023-08-22,10:00:00,Rubie's Costume Reel F/X Raw Meat Open Wound Kit,Y
2783.0,41.0,Female,Gloves,Accessories,34.0,Idaho,S,Cyan,Spring,3.8,No,Free Shipping,0,No,30.0,PayPal,Annually,2783.0,purchase,2023-08-23,10:00:00,"Monster High Sweet 1600 Deluxe Frankie Stein Costume, Large",Y
2784.0,19.0,Female,Skirt,Clothing,38.0,Virginia,M,Silver,Spring,4.5,No,Next Day Air,0,No,26.0,Credit Card,Quarterly,2784.0,purchase,2023-08-24,10:00:00,"Richard Mcguire's Go Fish Card Game for Kids (Go Fishing Game for Kids, Card Games for Children, Preschool Card Games)",Y
2785.0,33.0,Female,Skirt,Clothing,70.0,Idaho,M,Black,Winter,3.1,No,Express,0,No,12.0,PayPal,Every 3 Months,2785.0,view,2023-08-25,10:00:00,Edushape Ladybug Sorter,Y
2786.0,53.0,Female,Blouse,Clothing,80.0,Louisiana,S,Green,Summer,2.9,No,Next Day Air,0,No,13.0,Bank Transfer,Monthly,2786.0,like,2023-08-26,10:00:00,Shrinky Dinks Creative Pack 25 Sheets Crystal Clear Kids Art and Craft Activity,Y
2787.0,54.0,Female,Handbag,Accessories,51.0,Colorado,M,Violet,Spring,3.8,No,Next Day Air,0,No,41.0,Debit Card,Every 3 Months,2787.0,view,2023-08-27,10:00:00,Barbie Doll,Y
2788.0,36.0,Female,Boots,Footwear,79.0,West Virginia,XL,Pink,Spring,4.1,No,Next Day Air,0,No,4.0,Venmo,Fortnightly,2788.0,like,2023-08-28,10:00:00,"American Greetings Lego Batman Party Supplies, Paper Dessert Plates (40-Count)",Y
2789.0,56.0,Female,Boots,Footwear,92.0,Rhode Island,M,Olive,Summer,3.1,No,Free Shipping,0,No,2.0,Credit Card,Annually,2789.0,purchase,2023-08-29,10:00:00,Armored Black Knight,Y
2790.0,28.0,Female,Sweater,Clothing,85.0,North Carolina,L,Orange,Fall,5.0,No,Express,0,No,28.0,Credit Card,Bi-Weekly,2790.0,view,2023-08-30,10:00:00,Fast & Furious Nissan GTR Blue 1:24 Diecast By Jada Toys,Y
2791.0,34.0,Female,Socks,Clothing,63.0,Maine,M,Black,Spring,4.5,No,Free Shipping,0,No,24.0,Debit Card,Annually,2791.0,like,2023-08-31,10:00:00,"Batman v Superman: Dawn of Justice, Blast Attack Batman, 6 Inch Action Figure",Y
2792.0,43.0,Female,Gloves,Accessories,60.0,Iowa,M,Yellow,Fall,2.8,No,Express,0,No,14.0,Venmo,Fortnightly,2792.0,view,2023-09-01,10:00:00,"Duncan Toys Maple Drop Pro Kendama, Assorted Colors",Y
2793.0,54.0,Female,Shorts,Clothing,44.0,Kentucky,L,Violet,Winter,3.2,No,Express,0,No,11.0,Credit Card,Weekly,2793.0,like,2023-09-02,10:00:00,San Francisco The Seven Sisters by Eugene Lushpin 1000-Piece Puzzle,Y
2794.0,37.0,Female,Boots,Footwear,57.0,Massachusetts,M,Silver,Spring,3.1,No,Standard,0,No,27.0,Debit Card,Bi-Weekly,2794.0,like,2023-09-03,10:00:00,"Swimline Soccerball Island Pool Inflatable Ride-On, White",Y
2795.0,33.0,Female,Jacket,Outerwear,24.0,New York,M,Gold,Fall,3.3,No,Standard,0,No,7.0,Cash,Fortnightly,2795.0,purchase,2023-09-04,10:00:00,Infinity Nado Auto - Accelerating Electronic Nado,Y
2796.0,33.0,Female,Scarf,Accessories,35.0,Nebraska,M,Magenta,Winter,3.4,No,Store Pickup,0,No,49.0,PayPal,Annually,2796.0,view,2023-09-05,10:00:00,"Wild Republic Red Panda Plush, Stuffed Animal, Plush Toy, Kids Gifts, Zoo, 15""",Y
2797.0,55.0,Female,Jacket,Outerwear,73.0,Oklahoma,M,Red,Winter,3.8,No,Store Pickup,0,No,21.0,Cash,Annually,2797.0,like,2023-09-06,10:00:00,Disney Tinker Bell Pink Flip Flop Key Ring,Y
2798.0,63.0,Female,Jewelry,Accessories,42.0,Oklahoma,M,Green,Winter,3.5,No,Express,0,No,10.0,Venmo,Every 3 Months,2798.0,purchase,2023-09-07,10:00:00,FOCO NBA Unisex Resin Small Thematic Piggy Bank,Y
2799.0,52.0,Female,Hoodie,Clothing,20.0,Rhode Island,XL,Red,Winter,4.8,No,Store Pickup,0,No,37.0,PayPal,Weekly,2799.0,purchase,2023-09-08,10:00:00,DC Comics Deluxe Muscle Chest Superman,Y
2800.0,23.0,Female,T-shirt,Clothing,89.0,Maine,L,Pink,Spring,3.9,No,Free Shipping,0,No,9.0,Bank Transfer,Every 3 Months,2800.0,view,2023-09-09,10:00:00,Triumph USA Triumph LED Backyard Darts with Caddy,Y
2801.0,70.0,Female,Shirt,Clothing,76.0,Arkansas,L,Violet,Fall,3.4,No,Free Shipping,0,No,14.0,Cash,Bi-Weekly,2801.0,like,2023-09-10,10:00:00,Jasmine Classic Wand,Y
2802.0,64.0,Female,Shirt,Clothing,56.0,New Mexico,M,Indigo,Winter,2.6,No,Express,0,No,30.0,PayPal,Annually,2802.0,view,2023-09-11,10:00:00,REALBUG Honey Bee Paperweight (1.8x1.1x0.8),Y
2803.0,22.0,Female,Coat,Outerwear,100.0,Hawaii,L,Red,Fall,3.1,No,Store Pickup,0,No,42.0,Credit Card,Fortnightly,2803.0,like,2023-09-12,10:00:00,Sugar Lulu Arm Candy Duffle Bag,Y
2804.0,46.0,Female,T-shirt,Clothing,44.0,Idaho,M,Violet,Winter,3.3,No,Free Shipping,0,No,31.0,Bank Transfer,Monthly,2804.0,like,2023-09-13,10:00:00,"LEGO Technic Liebherr R 9800 Excavator 42100 Building Kit, New 2019 (4,108 Pieces)",Y
2805.0,65.0,Female,Hoodie,Clothing,76.0,South Carolina,M,Cyan,Spring,2.8,No,Standard,0,No,48.0,Bank Transfer,Every 3 Months,2805.0,purchase,2023-09-14,10:00:00,"Disney Star Wars, ""Being Chewbacca"" Youth Fleece Soft Throw Blanket with Sleeves, 48"" x 48"", Multi Color",Y
2806.0,18.0,Female,Sunglasses,Accessories,97.0,Nevada,S,Black,Fall,4.3,No,Standard,0,No,48.0,Cash,Quarterly,2806.0,view,2023-09-15,10:00:00,Marvel Spider-Man Titan Hero Series Villains Carnage Figure,Y
